"type","value","source","articlename"
"domain","app.reasonsbatesystem.xyz","Google TI","Actor of Unknown Motivations Leverages CVE-2025-59287 for Payload Delivery and Persistence.csv"
"hash_md5","05aff2b6242e9b2618ade8d34178d46a","Threatview","Threatview"
"hash_md5","1bfed54ae970308843d0e55ee96eddd9","Threatview","Threatview"
"hash_md5","32ecfbb0febed7d29d20d98cbfeb8513","Threatview","Threatview"
"hash_md5","3be1c888015bf4f8d145efcd0f103d57","Threatview","Threatview"
"hash_md5","3f4a531846d34399f7c61f0ca4f5bd03","Threatview","Threatview"
"hash_md5","5a57584cfec7f8dc2a9e23bfebbfb622","Threatview","Threatview"
"hash_md5","63470692208251573974878282631313","Threatview","Threatview"
"hash_md5","7a7a99eee3855c2fe0fe0f5c20d0490c","Threatview","Threatview"
"hash_md5","8159845a1821df1e5067703af2fa0fb8","Threatview","Threatview"
"hash_md5","85b935e80e84dd47e0fa5e1dfb2c16f4","Google TI","Actor of Unknown Motivations Leverages CVE-2025-59287 for Payload Delivery and Persistence.csv"
"hash_md5","a8860bb5ccb964273b7fd2284b9dc837","Google TI","Multiple Threat Actors Exploiting Update Integrity Verification Vulnerability (CVE-2025-15556) in Notepad++.csv"
"hash_md5","ae3cc73feb8309699c65213f8c1fce28","Threatview","Threatview"
"hash_md5","ccc69a9fce51dbfd8c4847ed20387971","Threatview","Threatview"
"hash_sha256","00e79382b6c37ed0eb2f147cf516a8c9ee9d8c758eb93a8b6abfe338df95dbbf","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","01cac3ba6e053218e41445a2086cfaa81f24886267ea9ab96c8e1bd74c85af2f","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","022cb9f47ecf933265aa09b14d58e45d9d196bf3cbcd69d3c5e344b6bdfa8e2c","Google TI","Actor of Unknown Motivations Deploys Malware via ClickFix Lures with Scheduled Task Persistence and Defender Evasion.csv"
"hash_sha256","03d502b6c10f6b1eac464b748f0c7a344c58741665672c33e16fec44181f633d","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","054483046c9f593114bc3ddc3613f71af6b30d2e4b7e7faec1f26e72ae6d7669","Google TI","Suspected Iranian Espionage Threat Actor Leverages TWOSTROKE Malware Against Azerbaijan and Turkish-Based Organizations.csv"
"hash_sha256","06dfc42e293e04af69c4e81e496fb5bf85667390ee21a731427e49a990bef8fc","Google TI","Multiple Threat Actors Exploiting Update Integrity Verification Vulnerability (CVE-2025-15556) in Notepad++.csv"
"hash_sha256","078a9e5c6c787e5532a7e728720cbafee9021bfec4a30e3c2be110748d7c43c5","Google TI","Multiple Threat Actors Exploiting Update Integrity Verification Vulnerability (CVE-2025-15556) in Notepad++.csv"
"hash_sha256","09db68949eae681d4ff0d4537f99fe640889e149bb049fb7b23430a4c85f28dc","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","09ec741527af1d601c7c1a41eeeed91265fc0a03f693465ae6110b6ef1f7dbe1","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","0a9b8df968df41920b6ff07785cbfebe8bda29e6b512c94a3b2a83d10014d2fd","Google TI","Multiple Threat Actors Exploiting Update Integrity Verification Vulnerability (CVE-2025-15556) in Notepad++.csv"
"hash_sha256","0bc65a55a84d1b2e2a320d2b011186a14f9074d6d28ff9120cb24fcc03c3f696","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","0de31827cc44e9546abdf2fc92223ecb10ce08916d908e545e04f07bf87163e1","Google TI","North Korea-Nexus Threat Actor Deploys Python Backdoors and Targets Github Repositories for Unauthorized Code Modification.csv"
"hash_sha256","0e5f1d16f23b5993e4e913ec87226e575702a1901f91dd5f2d0cbf1c2825c4f3","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","0f0f9c339fcc267ec3d560c7168c56f607232cbeb158cb02a0818720a54e72ce","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","0fbbe87473b397344c139a12c9c8aea5c35699adbb7b359e71fb985db83ffa04","Google TI","Multiple Threat Actors Exploiting Update Integrity Verification Vulnerability (CVE-2025-15556) in Notepad++.csv"
"hash_sha256","10a9c55b133a608f892a8b37bd003a9faad92a5c1e3b6510e49af2fb186d145a","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","173032139c7fbf0b1d9ef9d76de9c22ca266c02ea2c5a2b6e0109bea1fa1dda1","Google TI","Actor of Unknown Motivations Leverages CVE-2025-59287 for Payload Delivery and Persistence.csv"
"hash_sha256","17bdcc97c5bdbeb6701d7f15edd6dd8a9ab97e3f0b90ca210f62ab30deca6c22","Google TI","Actor of Unknown Motivations Deploys Malware via ClickFix Lures with Scheduled Task Persistence and Defender Evasion.csv"
"hash_sha256","17c1cf0868150789555a7dd9cd6192a1f8b6025020fa6d9ab1d26979120ecc3b","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","17fe715f3819baa851126d52af8b70c0016bf9288b0b0ebbc3715053973739e4","Threatview","Threatview"
"hash_sha256","1a1edbea47162b1aa844252fcd4fb97f2a67faec1993e7819efc6a04b7c15552","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","1fa4ce1f550462c7b350baca8aae7c5d4052e2a45359518faa580eacfc9ec6f5","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","203117ae6d8e27cea5a9fceb9ace87fda019e885f628082e5a9d9c2b86787be7","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","216459e04bf8f0853b9e66b3bea4a1809cbdf637cc748d96a28d1165a69960aa","Google TI","Threat Actor of Unknown Motivation Deploys WINDSTRIKE Malware via Trojanized Software to Establish Persistence and Evade Defenses.csv"
"hash_sha256","217bdb1767aec323d5d5e8b8d04b1dcf609c8ad7a964147194cff53a3cc49c96","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","22662382a97374dd6e1648e6339002a9e0a200f4070dd71c2bc042fd9972dbe9","Google TI","Multiple Threat Actors Exploiting Update Integrity Verification Vulnerability (CVE-2025-15556) in Notepad++.csv"
"hash_sha256","236432eebb8f45a5898d3e47d8f2750b85d701851f5d644748ff74508918bd63","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","244ec96c34d1c4fbd73e6da7de9161346dbf4034ffe05997433af0dbad5ccd48","Google TI","North Korea-Nexus Threat Actor Deploys Python Backdoors and Targets Github Repositories for Unauthorized Code Modification.csv"
"hash_sha256","245186cb5f3b759fa2fe637e818207a123ee6171da9ebcf898713727665bbc4c","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","25d9f8f4590cdd049e0bf8af5939d78b020219fff6c8b9cc8bd5d29eb53b5628","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
"hash_sha256","269ec849d7e7a4b3960cae9228b1cecfd93154001bb19da9cc59aba30fc3053b","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","26b0e0b24050303a3bfcc1e8d100b08b55ffdb7b79792351479cac83a2915312","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","26cb1fffc76ed4f1374b0876a91df078f50f8ec99c04452db74a14dc9b5c31b0","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","27d3267cbcdd06328d5d57890181e2ef879a1e1056254a8bc87a8101c0873287","Google TI","Actor of Unknown Motivations Deploys Malware via ClickFix Lures with Scheduled Task Persistence and Defender Evasion.csv"
"hash_sha256","2961c64f796e037c0e11f2d876939d709bde5a0d3bc8138f403ce7b08546ff1a","Google TI","Multiple Threat Actors Exploiting Update Integrity Verification Vulnerability (CVE-2025-15556) in Notepad++.csv"
"hash_sha256","29829f354e9445c33277018c2bd7a17899749f2544ee68e26aec9ef68ed39b85","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","2cd41569e8698403340412936b653200005c59f2ff3d39d203f433adb2687e7f","Google TI","Multiple Threat Actors Leveraging CVE-2025-55182 for Initial Access.csv"
"hash_sha256","2dbc45f7bba7148ef16f71a14aead183289c39d55584ae04eed7be8b3a84d751","Google TI","Multiple Threat Actors Exploiting Update Integrity Verification Vulnerability (CVE-2025-15556) in Notepad++.csv"
"hash_sha256","2eabd5949598350f36462b207f5c2459a6831412323c1ae60ac455fb9a4e2393","Google TI","Actor of Unknown Motivations Deploys Malware via ClickFix Lures with Scheduled Task Persistence and Defender Evasion.csv"
"hash_sha256","2f982f5ead8796391ad8fe61fc2f4c6baf0b93a5a76ed4ffcd6cfc9a1bfe461e","Google TI","Threat Actor of Unknown Motivation Deploys WINDSTRIKE Malware via Trojanized Software to Establish Persistence and Evade Defenses.csv"
"hash_sha256","3076f113ac73f4d3a97e635ccce646e5708ce5421cb26743d6686ec3a0fa5e3e","Google TI","Financially Motivated Actor Deploys Cryptominers on Linux Servers.csv"
