"type","value","source","articlename"
"domain","cdncounter.net","Google TI","Inside DarkSword A New iOS Exploit Kit Delivered Via Compromised Legitimate Websites.csv"
"domain","sqwas.shapelie.com","Google TI","Inside DarkSword A New iOS Exploit Kit Delivered Via Compromised Legitimate Websites.csv"
"domain","static.cdncounter.net","Google TI","Inside DarkSword A New iOS Exploit Kit Delivered Via Compromised Legitimate Websites.csv"
"hash_md5","05aff2b6242e9b2618ade8d34178d46a","Threatview","Threatview"
"hash_md5","1bfed54ae970308843d0e55ee96eddd9","Threatview","Threatview"
"hash_md5","32ecfbb0febed7d29d20d98cbfeb8513","Threatview","Threatview"
"hash_md5","3be1c888015bf4f8d145efcd0f103d57","Threatview","Threatview"
"hash_md5","3f4a531846d34399f7c61f0ca4f5bd03","Threatview","Threatview"
"hash_md5","4165b7e179b580c22f651e72dfcacdd2","Threatview","Threatview"
"hash_md5","5a57584cfec7f8dc2a9e23bfebbfb622","Threatview","Threatview"
"hash_md5","63470692208251573974878282631313","Threatview","Threatview"
"hash_md5","7a7a99eee3855c2fe0fe0f5c20d0490c","Threatview","Threatview"
"hash_md5","8159845a1821df1e5067703af2fa0fb8","Threatview","Threatview"
"hash_md5","ae3cc73feb8309699c65213f8c1fce28","Threatview","Threatview"
"hash_md5","ccc69a9fce51dbfd8c4847ed20387971","Threatview","Threatview"
"hash_sha256","17fe715f3819baa851126d52af8b70c0016bf9288b0b0ebbc3715053973739e4","Threatview","Threatview"
"hash_sha256","60171e71774630b9f5c824e2a4ee4742aff1461e0c1910395430ba1592c469cd","Threatview","Threatview"
"hash_sha256","697297c9442af27d6f0257c8761660f2945e4303d8c840f3e5a6df6698d98e27","Threatview","Threatview"
"ip_address","141.105.130.237","Google TI","Inside DarkSword A New iOS Exploit Kit Delivered Via Compromised Legitimate Websites.csv"
"ip_address","91.199.160.45","Google TI","Inside DarkSword A New iOS Exploit Kit Delivered Via Compromised Legitimate Websites.csv"
"url","https://static.cdncounter.net/assets/rce_loader.js","Google TI","Inside DarkSword A New iOS Exploit Kit Delivered Via Compromised Legitimate Websites.csv"
"url","https://static.cdncounter.net/widgets.js?uhfiu27fajf2948fjfefaa42","Google TI","Inside DarkSword A New iOS Exploit Kit Delivered Via Compromised Legitimate Websites.csv"
