type,value,source,articlename
domain,365-drive.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,affordablehousingheroes.com,Mandiant,Threat Actor of Unknown Motivation Delivers DAYSHROUD Backdoor via Malvertising.csv
domain,apposx.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,asmicareer.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,brazilc.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,c.mid.al,Mandiant,China-Nexus Actors Weaponize 'Nezha' Open Source Tool.csv
domain,calendaromatic.com,Mandiant,Threat Actor of Unknown Motivation Delivers DAYSHROUD Backdoor via Malvertising.csv
domain,charge0x.at,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,claudflurer.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,cloudlare-lndex.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,coffeyelectric.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,creatorssky.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,crm.jskymedia.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,cryptoinfnews.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,cryptoinfo-allnews.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,cryptoinfo-news.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,dactarhome.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,dl.sogouzhuyin.com,Mandiant,China-Nexus Group Leverages Hijacked Sogou Software Updater to Deliver Backdoor in Targeted Supply Chain Attackcsv.csv
domain,emailreddit.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,evodigital.com.au,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,explore-scout.com,Mandiant,Threat Actor of Unknown Motivation Delivers DAYSHROUD Backdoor via Malvertising.csv
domain,favorite-hotels.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,financementure.com,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,fudgeshop.com.au,Mandiant,Hackers Exploit WordPress Sites to Power Next-Gen ClickFix Phishing Attacks.csv
domain,gd.bj2.xyz,Mandiant,China-Nexus Actors Weaponize 'Nezha' Open Source Tool.csv
domain,gdoc.io,Mandiant,Threat Actor of Unknown Motivation Delivers DAYSHROUD Backdoor via Malvertising.csv
