type,value,source,articlename
domain,ads.pageautomation.store,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,aliacian.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,callforaction.net,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,catbox.moe,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,cloudiman.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,cssmanage.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,data.auth.aliacian.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,edifsoft.online,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,entapiapp.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,filecloudonline.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,flat-paper-9f0a.martin-wilson1441984.workers.dev,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,fliqr.codes,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,health.runtimebrokerhost.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,live.auth.aliacian.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,live.campaigns.webelieveinisrael.net,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,live.supportisraelfunding.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,login.auth.aliacian.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,login.campaigns.webelieveinisrael.net,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,login.stopholocaust.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,login.stoprirannukes.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,login.stopviolanceagainstchilderen.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,login.supportisraelfunding.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,login2.auth.aliacian.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,login2.campaigns.webelieveinisrael.net,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,login2.supportisraelfunding.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,mei-carmel.co.il,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
domain,moodleuni.com,Google TI,MuddyWater Launches RustyWater RAT via Spear-Phishing Across Middle East Sectors.csv
