type,value,source,articlename
domain,rasanah-iiis.site,Google TI,"APT42 Uses ClickFix Variation, FileFix, in Malware Delivery Operation.csv"
hash_md5,01f9bd71c8e5ce9c686f942543de4cdf,Threatview,
hash_md5,1299e978fe7b5c9cfd0fcb89414218b6,Threatview,
hash_md5,25570bae3deabf2e10fec00e9fe0501b,Threatview,
hash_md5,26ac827dd981f0c344c21bb43f3c3449,Threatview,
hash_md5,27d950456e063ae8f2d10010b896493d,Threatview,
hash_md5,3b5b19dc02ea125ca11170b4fde65167,Threatview,
hash_md5,57f232a519134b3ad197523e9ca0fbca,Threatview,
hash_md5,62dcbabcff567c9965ab570704f45a80,Threatview,
hash_md5,65ceed5931cf50d09ad5342198763e13,Threatview,
hash_md5,66cc964e54273f08bf1c23a9afddc50f,Threatview,
hash_md5,69e93946271cd7e3273129784d54a5f0,Threatview,
hash_md5,75615d77ab91703a6506f9c0368d582d,Threatview,
hash_md5,854ca7e3ed0d28461ded5061ca139fb7,Threatview,
hash_md5,91e617733af6fe6f685e3a81690d981f,Google TI,"APT42 Uses ClickFix Variation, FileFix, in Malware Delivery Operation.csv"
hash_md5,9adced31583a244416e22b6ace8b647f,Threatview,
hash_md5,9b2e3c03e9df1ef69db0a5fdfc934b2a,Threatview,
hash_md5,ac52b868ee0c57812c5bd2c937c7a2d9,Threatview,
hash_md5,b4f2af6ed2916673bd17bac09f86ae5c,Threatview,
hash_md5,b6e1dfb3b867344aa4abec4103937f47,Threatview,
hash_md5,baa2211c308e4228895c6f9222d93158,Threatview,
hash_md5,c2b831d4ae35042f24aa97bded2c7f5d,Threatview,
hash_md5,c5b5ab94999f1409975d40fdcb26e43f,Google TI,"APT42 Uses ClickFix Variation, FileFix, in Malware Delivery Operation.csv"
hash_md5,cf1061b1ab9f2e323ef5e386db8a313a,Threatview,
hash_md5,db5d777ed8483ca2f930f40b61c485b5,Threatview,
hash_md5,db94f868c8f9ea39a39f280454432665,Threatview,
hash_md5,de1c8bb9fcdc44774f871868ece75c1f,Threatview,
hash_md5,ee3cc2b19b9b8faf9c604e199399fb71,Threatview,
hash_md5,f0bdb2add62b0196a50e25e45e370cc5,Threatview,
hash_md5,f801ac22ef16a49d4475eb2378ebcb4e,Threatview,
hash_md5,fcddc6eb912340fcc78861f482d6db0a,Threatview,
hash_md5,fdc778715530dbbe552828edb2571ce4,Threatview,
hash_sha1,e102479204fcec81f6dfb01f2462a2dfa451531d,Threatview,
hash_sha256,049155cdaae5fa876a2ff3b7f19b54dbab1989fad5fc705c42cfa0ff9d4e1355,Google TI,"APT42 Uses ClickFix Variation, FileFix, in Malware Delivery Operation.csv"
hash_sha256,2879a17390fa13c01f6ce3206b2962675af0fbbfc5cb9edb491ba5ce1a604f9c,Google TI,"APT42 Uses ClickFix Variation, FileFix, in Malware Delivery Operation.csv"
hash_sha256,4b9cff56141c7e0842386512c5a48a0a7802a0334f1fdfe69ac9491a36c59961,Threatview,
hash_sha256,60c70cdcb1e998bffed2e6e7298e1ab6bb3d90df04e437486c04e77c411cae4b,Google TI,Detecting Russian Threats to Critical Energy Infrastructure - Truese.csv
hash_sha256,65099f306d27c8bcdd7ba3062c012d2471812ec5e06678096394b238210f0f7c,Google TI,Detecting Russian Threats to Critical Energy Infrastructure - Truese.csv
hash_sha256,835b0d87ed2d49899ab6f9479cddb8b4e03f5aeb2365c50a51f9088dcede68d5,Google TI,Detecting Russian Threats to Critical Energy Infrastructure - Truese.csv
hash_sha256,866824f2474ad603576b12b83831b2acc12d378f0ef4d0b20df10639b04c44da,Threatview,
hash_sha256,87e0c2d7a016d4b6a1768293ced796674ba2ad936840c29fb987387a4ce30282,Threatview,
hash_sha256,91F128A2B4DA8280239F8BC1218A2A5BA7CAE767394913A7DCADE94038204424,Threatview,
hash_sha256,aad71ef812e341ad2c9c6e1bdfe005d74458e709106ff1d87ed6ca1b4518aa2d,Google TI,"APT42 Uses ClickFix Variation, FileFix, in Malware Delivery Operation.csv"
hash_sha256,c8e6b9676f85b6d1411d093d25a3fd1df239eb752aa49fa39a1a0c00d3dce77c,Google TI,"APT42 Uses ClickFix Variation, FileFix, in Malware Delivery Operation.csv"
hash_sha256,d1389a1ff652f8ca5576f10e9fa2bf8e8398699ddfc87ddd3e26adb201242160,Google TI,Detecting Russian Threats to Critical Energy Infrastructure - Truese.csv
hash_sha256,d5c62661b484b43c704275ea1d3d70bfbebe5b0c80334e5c942e7113423f6678,Threatview,
url,https://central.storageon.workers.dev/pojwsddfg/ovErNLuR,Google TI,"APT42 Uses ClickFix Variation, FileFix, in Malware Delivery Operation.csv"
url,https://central.storageon.workers.dev/uiregeer/dzLLwWoQ,Google TI,"APT42 Uses ClickFix Variation, FileFix, in Malware Delivery Operation.csv"
url,https://rasanah-iiis.site/iacu/i/Rasanah,Google TI,"APT42 Uses ClickFix Variation, FileFix, in Malware Delivery Operation.csv"
url,https://rasanah-iiis.site/js/script-rasaanahh.js,Google TI,"APT42 Uses ClickFix Variation, FileFix, in Malware Delivery Operation.csv"
