"type","value","source","articlename"
"domain","dabmsystems.com","Mandiant","Campaign 25.044 China-Nexus Espionage Actor Deploys BRICKSTORM Backdoor and Performs Targeted Data Exfiltration.csv"
"domain","packages.proofpointtrap.com","Mandiant","Campaign 25.044 China-Nexus Espionage Actor Deploys BRICKSTORM Backdoor and Performs Targeted Data Exfiltration.csv"
"domain","packages.vmfoundations.com","Mandiant","Campaign 25.044 China-Nexus Espionage Actor Deploys BRICKSTORM Backdoor and Performs Targeted Data Exfiltration.csv"
"domain","service.systemsvcs.com","Mandiant","Campaign 25.044 China-Nexus Espionage Actor Deploys BRICKSTORM Backdoor and Performs Targeted Data Exfiltration.csv"
"hash_md5","08a89a88934611d55a0e75f691c3209d","Mandiant","Campaign 25.043 Financially Motivated Threat Actor Conducts Voice Social Engineering Campaign for Data Theft.csv"
"hash_md5","0dcef9d1e1cd96ed5b19c0befa1e6e7f","Extracted","Threatview"
"hash_md5","1995682d600e329b7833003a01609252","Extracted","Threatview"
"hash_md5","1af65e4762239ff34f7514a7a1ec31d8","Mandiant","Campaign 25.043 Financially Motivated Threat Actor Conducts Voice Social Engineering Campaign for Data Theft.csv"
"hash_md5","3335e0b0d31127ee2ba4e5b1a29f8cbf","Mandiant","Campaign 25.043 Financially Motivated Threat Actor Conducts Voice Social Engineering Campaign for Data Theft.csv"
"hash_md5","3699b8277299668f9e8489a465723be7","Extracted","Threatview"
"hash_md5","5152410aeef667ffaf42d40746af4d84","Threatview","Threatview"
"hash_md5","67651e9d2da634adedbe216948d5f752","Mandiant","Campaign 25.043 Financially Motivated Threat Actor Conducts Voice Social Engineering Campaign for Data Theft.csv"
"hash_md5","68BD43A00BA948F435ECBDD402914298","Threatview","Threatview"
"hash_md5","6dedab27a2385d8abff71f56db1bf61d","Mandiant","Campaign 25.043 Financially Motivated Threat Actor Conducts Voice Social Engineering Campaign for Data Theft.csv"
"hash_md5","7020f28e38223c69a3c29938c75846ff","Mandiant","Campaign 25.043 Financially Motivated Threat Actor Conducts Voice Social Engineering Campaign for Data Theft.csv"
"hash_md5","721981853fb236e89169efc6ff3be9bf","Threatview","Threatview"
"hash_md5","8A0B41E965E66689E78CA36D3477CB0C","Extracted","Threatview"
"hash_md5","9825b88257b0e29c1be73d3758c0c98b","Threatview","Threatview"
"hash_md5","a043dda78a471bcd4d32ca56bf75af8c","Mandiant","Campaign 25.043 Financially Motivated Threat Actor Conducts Voice Social Engineering Campaign for Data Theft.csv"
"hash_md5","ba2f1868f2af9e191ebf47a5fab5cbab","Threatview","Threatview"
"hash_md5","bc485c4a8c00c2d0b552ea3681561875","Mandiant","Campaign 25.043 Financially Motivated Threat Actor Conducts Voice Social Engineering Campaign for Data Theft.csv"
"hash_md5","c5f0425dabd01d7ba80dfc3d5ca19841","Extracted","Threatview"
"hash_md5","c697848015bb8c2cbb7cc1502905ba23","Extracted","Threatview"
"hash_md5","d2d3e1f8023b12fb89e400c7e8ecd7db","Mandiant","Campaign 25.043 Financially Motivated Threat Actor Conducts Voice Social Engineering Campaign for Data Theft.csv"
"hash_md5","e5ce3951f82531943d68b4eb1a8e13c2","Extracted","Threatview"
"hash_sha256","14137558073301053ccb26440d07e2def8a0add9029d42c4bf0776bf3c0f5659","Extracted","Threatview"
"hash_sha256","23d127279303b5f36f802617ed2c5b6172049955e67b0c11bcd1ae76f5860cd3","Extracted","Threatview"
"ip","136.24.125.243","Mandiant","Campaign 25.044 China-Nexus Espionage Actor Deploys BRICKSTORM Backdoor and Performs Targeted Data Exfiltration.csv"
"ip","149.28.120.31","Mandiant","Campaign 25.044 China-Nexus Espionage Actor Deploys BRICKSTORM Backdoor and Performs Targeted Data Exfiltration.csv"
"ip","172.59.212.160","Mandiant","Campaign 25.043 Financially Motivated Threat Actor Conducts Voice Social Engineering Campaign for Data Theft.csv"
"ip","173.70.44.184","Mandiant","Campaign 25.044 China-Nexus Espionage Actor Deploys BRICKSTORM Backdoor and Performs Targeted Data Exfiltration.csv"
"ip","174.215.24.97","Mandiant","Campaign 25.043 Financially Motivated Threat Actor Conducts Voice Social Engineering Campaign for Data Theft.csv"
