"type","value","source","articlename"
"domain","2x4nibgxlalab91.top","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","advertising-cdn.com","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","api-service-188910982.website","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","behj.coachginoanconetani.cl","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","bikhgghnjndnlmj.top","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","blastergallery.com","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","c4kurdi.com","Mandiant","Turkey-Affiliated UNC2595 Leverages NIGHTSHELL Backdoor Against Kurdish Targets.csv"
"domain","chaolingtech.com","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","contentsdeliverystat.com","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","deliveryrange.pro","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","download.shrewsburysocialclub.com","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","emojiselect.info","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","gnyzy3u4bbzwe2.top","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","graphiccloudcontent.com","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","imageresizefix.com","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","imagifytext.com","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","internetmemoryservice.com","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","myhotline.co","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","ncosssjnut11fbo.top","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","ndkdmkenbjlmmfe.top","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","nerbanity.com","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","northumbra.com","Mandiant","Chinese APT Hacking Routers to Build Espionage Infrastructure.csv"
"domain","ns.northumbra.com","Mandiant","Chinese APT Hacking Routers to Build Espionage Infrastructure.csv"
"domain","publication.garyjobeferguson.com","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","scanpaq.com","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","sdvpre.fun","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","staticdelivery.net","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","study.northumbra.com","Mandiant","Chinese APT Hacking Routers to Build Espionage Infrastructure.csv"
"domain","vectorimagefabric.com","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","vectorizegraphic.com","Mandiant","Malware Campaign Uses Rogue WordPress Plugin to Skim Credit Cards.csv"
"domain","wipeuganda.org","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","www.afs4kids.org","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","www.northumbra.com","Mandiant","Chinese APT Hacking Routers to Build Espionage Infrastructure.csv"
"domain","www.westpointlife.com","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","xjhgbsyqxnwblmm.top","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"domain","zeigez.top","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"hash_md5","03465ea2834120ff0d7111d3ac5f8822","Threatview","Threatview"
"hash_md5","093f90b9cd717e7987ccc5debc1679cd","Mandiant","EvAIsive Maneuvers Threat Actor Experiments With Large Language Models to Develop Self-Modifying Malware.csv"
"hash_md5","0e2cd2112d5191c188af2a369c1f6645","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"hash_md5","1e4092e31a226cfbeae369baaf8ec05a","Mandiant","EvAIsive Maneuvers Threat Actor Experiments With Large Language Models to Develop Self-Modifying Malware.csv"
"hash_md5","25a072cfdba7a96319e44ef124ed3e34","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"hash_md5","2acfc2dbf0c11f1c2ee347dab9f14dc1","Threatview","Threatview"
"hash_md5","2cae8dc37baf5216a3e7342aac755894","Mandiant","APT28 Uses Signal Chat to Deploy BEARDSHELL Malware and COVENANT in Ukraine.csv"
"hash_md5","2f49a7c87030735c9c1ce5d8f7344ccd","Mandiant","Turkey-Affiliated UNC2595 Leverages NIGHTSHELL Backdoor Against Kurdish Targets.csv"
"hash_md5","35082029988399b9bb493563ce567fd5","Mandiant","EvAIsive Maneuvers Threat Actor Experiments With Large Language Models to Develop Self-Modifying Malware.csv"
"hash_md5","3fe7706fdd08805357215a9e1ac8563f","Threatview","Threatview"
"hash_md5","422f4fa198c8df5ea75015115914206a","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"hash_md5","4820c23f8845f1df25da1d18e3a58570","Mandiant","Updated Underground Forum Actors Possibly Associated with UNC4108 Continue to Seek Partners for Malware Distribution.csv"
"hash_md5","5171e84d59fd2bbef9235dfa6459ad8a","Mandiant","APT28 Uses Signal Chat to Deploy BEARDSHELL Malware and COVENANT in Ukraine.csv"
"hash_md5","5352085fd88032ae5bbcb0218f64627b","Mandiant","Turkey-Affiliated UNC2595 Leverages NIGHTSHELL Backdoor Against Kurdish Targets.csv"
