"type","value","source","articlename"
"domain","middleeast-news.net","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"domain","moodleuni.com","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"domain","netivtech.org","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"domain","opluschat.com","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"domain","photosjournalism.com","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"domain","screenai.online","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"domain","soartire.net","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"domain","topsupload.com","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"hash_md5","0d3a671ffa71e3e5cc9b1ddc051c16af","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"hash_md5","11ee5f269902e37ab15e8ae2c5d37412","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","1293a3ca58c27a4a471344befe4a31de","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"hash_md5","1874f341dbd074de3aefc0c58297f02a","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","1de19958e7c2ef14addfb35b43a594ec","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","2f59ebcf66cd7dc5a9ca5c013502f2a3","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","364a0f60a5212b26880e06b32c45626a","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"hash_md5","37c62decab8c3cb6e07afc6181e9b476","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"hash_md5","3ab16bd1c339fd0727be650104b74dd1","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","3b4eff3e22515fd1dac7ce0a91de1af7","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","401d3909c645f16c57e2a90960e6a377","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"hash_md5","4987780c2d5abc8ae1466fc282d63dcf","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"hash_md5","4b555b3547b69aecf5bc87b97a857ed9","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","4dee09dcd5ab407ee9086445303e7cdf","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","561b2983d558283c446ff674ff6138c3","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","5de362cb1fee2c0152ac498205aa7514","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","61ef86b0f4de7dbfa7d6ebe6e0852eaa","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"hash_md5","64e7e2d2e037d21e8564de52061a31c7","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","660a682571f0da90846ff063f7b3ebf5","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"hash_md5","6636407299e0b1a74961ae998cec20e0","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","6aaf7de557eb94a745432f2c2d0fa2bb","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","6aeaf027a726b4b67df7454d367ada64","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"hash_md5","7bfbc76c7eeb652d73b85c99ee83b339","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","7e73ca410dc6480c77a9236c0733c0a1","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","7ebea1328b6fe3751dd0250452c466ce","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","85cf58f89479740b47690d83393aea0d","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"hash_md5","8fa52f316c393496f272357191db6deb","Mandiant","Suspected Egyptian Threat Group Conducts Credential Phishing and Malware Distribution.csv"
"hash_md5","932a43ae94b634836e0d6d13cfe740b0","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","a408e056425307096dbf3e8b50a0b673","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","a546d2363a4b94e361d0874b690c853b","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","adf7606b900fa1d4630f7fd63a585e60","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
"hash_md5","b35a291038aac657fd60118ef2b9af20","Mandiant","UNC3313 and UNC5667 Conduct Broad RMM and Malware Delivery Campaigns Targeting Government, Diplomatic, Telecoms, and Humanitarian Entities.csv"
