"type","value","source","articlename"
"domain","1000lifelessons.shop","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","172-235-56-113.plesk.page","Google TI","China-Nexus Espionage Actor Targets Edge Appliances to Deploy BRICKSTORM Backdoor.csv"
"domain","1e.rodeo","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","aacobson.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","aaso12.duckdns.org","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","aatox.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","aaumbach.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","abtsi.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","accuprest.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","achievenmtynwjq.shop","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","adwwworks.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","aecint.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","agretex.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","aimpes.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","airbluefootgear.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","akerusa.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","akmcons.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","alapige.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","alchemy.onchainhiringtool.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","aliyuncs.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","allenwerth.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","allocateowb.biz","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","allocatinow.sbs","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","amazonaws.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","ambiwa.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","anichind.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","anncrman.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","annoyingfiler.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","api.sinfomap.com","Google TI","China-Nexus Espionage Actor Targets Edge Appliances to Deploy BRICKSTORM Backdoor.csv"
"domain","apiissor.icu","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","aplhadrink.org","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","apocalypsedoer.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","archblock.careerscreeners.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","articolite.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","ashleypuerner.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","asperod.tech","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","assessiohq.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","assets-msn.org","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","assets-msnmicosot.org","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","assignetmwj.buzz","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","assumedtribsosp.shop","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","astonishingbuys.shop","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","atlas-extension.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","atlastow.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","atri.live","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","authorisev.site","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","backblazeb2.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bapalal.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","barcelonafcblog.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","basizuw.buzz","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bassizcellskz.shop","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","b-cdn.net","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","beastofline.online","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","beeryadjy.cyou","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","believezioep.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bemuzzeki.sbs","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bermextender.pro","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bernhabd.live","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bernnaum.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bestreceived.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","betatradingview.dev","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","betatradingviewai.app","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bethtelar.top","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","betterdirectit.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","biopranica.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bitbucket.org","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","blast-hubs.comop.tech","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","blastikcn.comop.tech","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","blissfultdays.cyou","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","blockchainjobassessment.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","blockchainjobhub.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","boattyownerwrv.shop","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","boneyn.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bradtae.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bretagne-balades.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","brimoro.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bringiton.pro","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","broesrtores.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","bronxy.cc","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","buckfresh.oss-ap-southeast-1.aliyuncs.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","budgetttysnzm.shop","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","c1.unearnedexpressoutlying.shop","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","cabbagepattof.net","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","calbbs.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","camitel.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","campaignpace.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","candidateinsightinfo.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","capoterra.net","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","carrtychaintnyw.shop","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","carterlit.xyz","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","cckenzie.live","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","celebratioopz.shop","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","cellinifurniture.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","cetainc.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","cfcaptcha.com","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
"domain","channelit.pro","Google TI","Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv"
