type,value,source,articlename
domain,helperection.top,Mandiant,Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv
domain,jiezishijie.top,Mandiant,Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv
domain,layardrama21.top,Mandiant,Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv
domain,lovedou.top,Mandiant,Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv
domain,lycosex.top,Mandiant,Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv
domain,manwithedhelp.top,Mandiant,Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv
domain,nfwatches.top,Mandiant,Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv
domain,pablogutierrez.life,Mandiant,Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv
url,http://islonline.org/d.js,Mandiant,Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv
domain,akerusa.com,Mandiant,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates.csv
domain,grrlspace.com,Mandiant,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates.csv
domain,jjpalace.com,Mandiant,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates.csv
domain,kriegerspub.com,Mandiant,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates.csv
domain,mtowner.com,Mandiant,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates.csv
domain,nettixx.com,Mandiant,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates.csv
domain,talklc.com,Mandiant,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates.csv
url,https://nettixx.com/4w2e.js,Mandiant,Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates.csv
domain,akerusa.com,Mandiant,Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv
domain,grrlspace.com,Mandiant,Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv
domain,kriegerspub.com,Mandiant,Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv
domain,nettixx.com,Mandiant,Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv
domain,onceletthemcheck.com,Mandiant,Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv
domain,talklc.com,Mandiant,Multiple Threat Actors Using ClickFix Technique to Distribute Malware.csv
domain,lucystew.ru,Mandiant,TEMP.Armageddon Targeting Ukraine and Eastern European Government Organizations.csv
ip,149.154.167.99,Mandiant,TEMP.Armageddon Targeting Ukraine and Eastern European Government Organizations.csv
