"type","value","source","articlename"
"hash_md5","030F54E96DB8A7EB0601976CC7997748","Microsoft","March 2025 Infostealer Trend Report.csv"
"hash_md5","06EC9CBAB0C3B1B47E7686AD40D07987","Microsoft","March 2025 Infostealer Trend Report.csv"
"hash_md5","0AC59D2C40EED713F35C3A1A0BAA846B","Microsoft","March 2025 Infostealer Trend Report.csv"
"hash_md5","0B04A2D692E0679243660865879628B2","Microsoft","March 2025 Infostealer Trend Report.csv"
"hash_md5","13903BFF189171D7DA957A50C6FC5840","Microsoft","March 2025 Infostealer Trend Report.csv"
"domain","attdomhomepage.com","Microsoft","Server-Side Phishing How Credential Theft Campaigns Are Hiding in Plain Sight.csv"
"domain","forurbestexper.com","Microsoft","Server-Side Phishing How Credential Theft Campaigns Are Hiding in Plain Sight.csv"
"domain","ipafranchest.com","Microsoft","Server-Side Phishing How Credential Theft Campaigns Are Hiding in Plain Sight.csv"
"domain","myinfoaramapay.com","Microsoft","Server-Side Phishing How Credential Theft Campaigns Are Hiding in Plain Sight.csv"
"hash_sha256","47E997B85ED3F51D2B1D37A6A61AE72185D9CEAF519E2FDB53BF7E761B7BC08F","Microsoft","Slow Pisces Targets Developers With Coding Challenges and Introduces New Customized Python Malware.csv"
"hash_sha256","937C533BDDB8BBCD908B62F2BF48E5BC11160505DF20FEA91D9600D999EAFA79","Microsoft","Slow Pisces Targets Developers With Coding Challenges and Introduces New Customized Python Malware.csv"
"hash_sha256","E89BF606FBED8F68127934758726BBB5E68E751427F3BCAD3DDF883CB2B50FC7","Microsoft","Slow Pisces Targets Developers With Coding Challenges and Introduces New Customized Python Malware.csv"
