"type","value","source","articlename"
"domain","puttyssh.run","Mandiant","Financially Motivated Threat Actor Uses Malicious Advertisements to Distribute Malware.csv"
"hash_md5","0f11963204009cc4b85247677157de06","Mandiant","Financially Motivated Actor Leverages Malvertising to Distribute Trojanized Software and DISCBURST Backdoor.csv"
"hash_md5","13771bbd141b0520c5b0c6ea6bca5f7b","Extracted","Threatview"
"hash_md5","2af9668a5bcf60e0798ea170f2d3a3dd","Mandiant","Financially Motivated Actor Leverages Malvertising to Distribute Trojanized Software and DISCBURST Backdoor.csv"
"hash_md5","51b30f02b078ef57ccee4601a6cc3612","Extracted","Threatview"
"hash_md5","8acddbc29a8a858f972837c285c3ef4f","Mandiant","Financially Motivated Actor Leverages Malvertising to Distribute Trojanized Software and DISCBURST Backdoor.csv"
"hash_md5","a4e58b91531d199f268c5ea02c7bf456","Extracted","Threatview"
"hash_md5","b80ca6c09f53fbba92c64f5a10939514","Extracted","Threatview"
"hash_md5","c0ce37b096179a06c4dd060140eb5004","Threatview","Threatview"
"hash_md5","c37a34dc17f90fd0979f9065dcff7686","Mandiant","Financially Motivated Actor Leverages Malvertising to Distribute Trojanized Software and DISCBURST Backdoor.csv"
"hash_md5","e5e0f14dc65e78b1b38c6527833685bc","Extracted","Threatview"
"hash_md5","f7989bca8f64f76e566c85b0ff19f1e5","Threatview","Threatview"
"hash_md5","f9e18687a38e968811b93351e9fca089","Threatview","Threatview"
"hash_sha256","50e98a8ec61ce25022236c6e635a062e3e3bd14a3024092d5fb6b918981c7f21","Threatview","Threatview"
"hash_sha256","c6072e2328f71168f377224de7126d8e4e00dc2b6ff06077c3558ce573b86671","Threatview","Threatview"
"url","http://185.196.8.217:80/api/jgfnsfnuefcnegfnehjbfncejfh","Mandiant","Financially Motivated Actor Leverages Malvertising to Distribute Trojanized Software and DISCBURST Backdoor.csv"
"url","http://185.196.8.217:80/api/kcehc","Mandiant","Financially Motivated Actor Leverages Malvertising to Distribute Trojanized Software and DISCBURST Backdoor.csv"
"url","http://185.208.158.119/api/jgfnsfnuefcnegfnehjbfncejfh","Mandiant","Financially Motivated Actor Leverages Malvertising to Distribute Trojanized Software and DISCBURST Backdoor.csv"
"url","http://185.208.158.119/api/jgfnsfnuefcnegfnehjbfncejfh8","Mandiant","Financially Motivated Actor Leverages Malvertising to Distribute Trojanized Software and DISCBURST Backdoor.csv"
