type,value,source,articlename
domain,bootcamptg.org,Google TI,Boggy Serpens Threat Assessment.csv
domain,cloud-recovery.net,Google TI,AWS Security Digest - Issue 252.csv
domain,codefusiontech.org,Google TI,Boggy Serpens Threat Assessment.csv
domain,filebulldogs.com,Google TI,CamelClone Spy Campaign Abuses Public File-Sharing Sites and Rclone in Government-Focused Attacks.csv
domain,screenai.online,Google TI,Boggy Serpens Threat Assessment.csv
domain,stratioai.org,Google TI,Boggy Serpens Threat Assessment.csv
hash_md5,05aff2b6242e9b2618ade8d34178d46a,Threatview,Threatview
hash_md5,1bfed54ae970308843d0e55ee96eddd9,Threatview,Threatview
hash_md5,32ecfbb0febed7d29d20d98cbfeb8513,Threatview,Threatview
hash_md5,3be1c888015bf4f8d145efcd0f103d57,Threatview,Threatview
hash_md5,5a57584cfec7f8dc2a9e23bfebbfb622,Threatview,Threatview
hash_md5,8159845a1821df1e5067703af2fa0fb8,Threatview,Threatview
hash_sha256,17fe715f3819baa851126d52af8b70c0016bf9288b0b0ebbc3715053973739e4,Threatview,Threatview
hash_sha256,2dc93817039e6fa4fae014e1386cffa7ac35b89feac59d8abe7f51be1c089580,Google TI,Prelude to Ransomware SystemBC.csv
hash_sha256,437260010d805d339add450f9044261b1a5930cf398bb372dc816bd81e0735d8,Google TI,Prelude to Ransomware SystemBC.csv
hash_sha256,60171e71774630b9f5c824e2a4ee4742aff1461e0c1910395430ba1592c469cd,Threatview,Threatview
hash_sha256,b7f12a55964f531102288889bc389f0ad9c7a92626a6b6bd28aaeecd24c2284e,Google TI,Prelude to Ransomware SystemBC.csv
ip_address,159.198.68.25,Google TI,Boggy Serpens Threat Assessment.csv
ip_address,161.35.228.250,Google TI,Boggy Serpens Threat Assessment.csv
ip_address,178.16.54.142,Google TI,AWS Security Digest - Issue 252.csv
ip_address,193.29.104.187,Google TI,Prelude to Ransomware SystemBC.csv
ip_address,41.193.55.163,Google TI,CamelClone Spy Campaign Abuses Public File-Sharing Sites and Rclone in Government-Focused Attacks.csv
ip_address,65.222.202.53,Google TI,New CondiBot Variant and ‘Monaco’ Miner Target More Network Devices.csv
ip_address,76.223.54.146,Google TI,Boggy Serpens Threat Assessment.csv
url,https://193.29.104.187/:443,Google TI,Prelude to Ransomware SystemBC.csv
url,https://193.29.104.187/news.php,Google TI,Prelude to Ransomware SystemBC.csv
url,https://filebulldogs.com/a.zip,Google TI,CamelClone Spy Campaign Abuses Public File-Sharing Sites and Rclone in Government-Focused Attacks.csv
url,https://filebulldogs.com/f.js,Google TI,CamelClone Spy Campaign Abuses Public File-Sharing Sites and Rclone in Government-Focused Attacks.csv
