type,value,source,articlename
domain,91b4019fd4e1.kashmirattack.exposed,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,account.migration.jkpolice.gov.in.mgovcloud.de,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,asjkpolice.gov.in.kashmirattack.exposed,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,dc-mx.91b4019fd4e1.kashmirattack.exposed,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,exposediaf.nic.in.ministryofdefenceindia.org,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,gov.in.indiandefence.directory,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,gov.in.indiandefence.services,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,gov.in.kashmirattack.exposedjkpolice.gov.in.kashmirattack.exposed,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,gov.in.mgovcloud.de,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,gov.in.ministryofdefenceindia.org,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,iaf.nic.in.ministryofdefenceindia.org,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,in.indiandefence.services,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,in.kashmirattack.exposed,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,in.kashmirattack.exposedjkpolice.gov.in.kashmirattack.exposed,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,in.mgovcloud.de,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,in.virtualeoffice.cloud,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,jkpolice.gov.in.kashmirattack.exposed,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
domain,jkpolice.gov.in.kashmirattack.exposediaf.nic.in.ministryofdefenceindia.org,Mandiant,APT36 Targets India Government with SEEDOOR Backdoor.csv
