"type","value","source","articlename"
"ip","178.156.128.182","Mandiant","Actor of Unknown Motivations Leverages FAKETREFF Access to Deploy VOLTMARKER and NIGHTROPE.csv"
"domain","biznessclinic.life","Mandiant","Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv"
"domain","dcaa.info","Mandiant","Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv"
"domain","fashionghana.shop","Mandiant","Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv"
"domain","movtime76.shop","Mandiant","Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv"
"domain","netgenius.life","Mandiant","Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv"
"domain","parkerlabs.top","Mandiant","Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv"
"domain","pictureiol.top","Mandiant","Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv"
"domain","segurofinalizar.shop","Mandiant","Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv"
"domain","todoarmarios.top","Mandiant","Financially Motivated Threat Actor Distributes NETSUPPORT via Drive-By Downloads of Fake Browser Updates.csv"
"hash_md5","dd7fa15e22c739c63a092bee501ddc33","Mandiant","Financially Motivated Threat Actor Distributes Several Payloads via Drive-By Downloads of Fake Browser Updates.csv"
"ip","194.67.71.110","Mandiant","TEMP.Armageddon Targeting Ukraine and Eastern European Government Organizations.csv"
