type,value,source,articlename
domain,grrlspace.com,Mandiant,indicators-campaign--3ac8d482-a08f-549a-9b5d-7b6435471a94.csv
domain,nettixx.com,Mandiant,indicators-campaign--3ac8d482-a08f-549a-9b5d-7b6435471a94.csv
domain,talklc.com,Mandiant,indicators-campaign--3ac8d482-a08f-549a-9b5d-7b6435471a94.csv
domain,helperection.top,Mandiant,indicators-campaign--4834b8ab-b565-513b-8b32-c93c7aa9bd6a.csv
domain,opporeno8.com,Mandiant,indicators-campaign--4834b8ab-b565-513b-8b32-c93c7aa9bd6a.csv
domain,preisefurmaannerpillen.life,Mandiant,indicators-campaign--4834b8ab-b565-513b-8b32-c93c7aa9bd6a.csv
domain,ommw2.hopto.org,Mandiant,indicators-campaign--adb67111-94d7-51b9-b9df-b3af97c0a59a.csv
hash_md5,dd7fa15e22c739c63a092bee501ddc33,Mandiant,indicators-campaign--cea8e459-d40b-5543-ba41-ecb7996ca989.csv
domain,grrlspace.com,Mandiant,indicators-campaign--cea8e459-d40b-5543-ba41-ecb7996ca989.csv
domain,jjpalace.com,Mandiant,indicators-campaign--cea8e459-d40b-5543-ba41-ecb7996ca989.csv
domain,nettixx.com,Mandiant,indicators-campaign--cea8e459-d40b-5543-ba41-ecb7996ca989.csv
domain,talklc.com,Mandiant,indicators-campaign--cea8e459-d40b-5543-ba41-ecb7996ca989.csv
ip,178.156.128.182,Mandiant,indicators-campaign--e7df2405-52bb-50f2-96db-afab0a2221aa.csv
hash_md5,d9d5fe4640c71648b220bac25c0b8ba5,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,cecf0d44b46b451323389a34934db356,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,cdb8740f1aaf97d4565029615bdc40be,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,c528d292515640e803527fd52971eab7,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,c0842ea53ea6906791c178be58e1d9e8,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,c02b74fa2bf7151742ee51b1791fa9e9,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,a7f257f9d6419b9f0ee84ada7d4b467d,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,98e99f9ad3a2a10bdf4c4b76c46fc34e,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,8765e2ed6d604e695397f1ba0b1606c0,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,84ddce1f6b01dcf527a90973dd54229b,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,805a2db571d1c0cc23501777b331d0ad,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,7ee1c156c6dfa8a4b34ac223906288f2,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,71b94978cbad161444186f2f4e44e66d,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,710869029010be254c8b84f3b0e9d5ff,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,6fd40216bd42edf72c313e96ab45857f,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,4a566d8661761363c25a36535f9e0b0f,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,48dd020258f960380476411d43041542,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,347c4417bec9a84b34fac53e105b4753,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,2d3bd0e104301e30aa38d3cb38873da3,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,1625830c4acab938fe3a99f4b991ba99,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
hash_md5,096e20289ea4992e69596c94fb58cdde,Mandiant,Lotus Panda Hits Unnamed Government with Bespoke Hacking Tools and Malware.csv
ip,199.127.62.50,Mandiant,North Korean Cryptocurrency Thieves Caught Hijacking Zoom 'Remote Control' Feature.csv
hash_md5,ee797726be444787592cdaf63c677363,Mandiant,North Korean Cryptocurrency Thieves Caught Hijacking Zoom 'Remote Control' Feature.csv
hash_md5,9917f679a0135245a5cc6b1aadcb3a6c,Mandiant,North Korean Cryptocurrency Thieves Caught Hijacking Zoom 'Remote Control' Feature.csv
hash_md5,0e6fdd37ee7fc9c0c884f693023a7f46,Mandiant,North Korean Cryptocurrency Thieves Caught Hijacking Zoom 'Remote Control' Feature.csv
