"type","value","source","articlename"
"domain","groundrats.org","Mandiant","Access Broker UNC1543 Leverages FAKEUPDATES and Deceptive Lures to Facilitate Initial Access Leading to Ransomware and Extortion.csv"
"domain","static.twalls5280.com","Mandiant","Access Broker UNC1543 Leverages FAKEUPDATES and Deceptive Lures to Facilitate Initial Access Leading to Ransomware and Extortion.csv"
"domain","virtual.urban-orthodontics.com","Mandiant","Access Broker UNC1543 Leverages FAKEUPDATES and Deceptive Lures to Facilitate Initial Access Leading to Ransomware and Extortion.csv"
"hash_md5","3f5bbba1d885e2a120dc93a4d8a7b59d","Extracted","Threatview"
"hash_md5","51ac5f4bcffd208899ebe778c1725579","Extracted","Threatview"
"hash_md5","7dd7a25a6ae7caeb4f7ad9a89d96f7ec","Extracted","Threatview"
"hash_md5","93875e6dcc6e306c6910c810dd3e9808","Extracted","Threatview"
"hash_md5","cf5d60617ad12c3e480c9d69326a53eb","Extracted","Threatview"
"hash_md5","eba2a543352ab5333a0aa369834278c8","Threatview","Threatview"
"hash_sha256","469939b626e8d9d383b8dd3bd98103ca36f5dae31be8e4e245da126731bf73aa","Extracted","Threatview"
"hash_sha256","dd36ccb034444d9c94afba45ff1f14b3852c12390820be810dc3bbe46abcf0be","Extracted","Threatview"
"url","https://billing.roofnrack.us/dh+V4w099ooSPa/RQSi5wQQ9r8EbPeg=","Mandiant","Access Broker UNC1543 Leverages FAKEUPDATES and Deceptive Lures to Facilitate Initial Access Leading to Ransomware and Extortion.csv"
"url","https://cp.envisionfonddulac.biz/HlPgaWVxgwB6cdpbKWfMS206hEskYtZaK2DVXTJxkkskcYYbezqPAHQkkA1oOpYabzSOC3JxnQ==","Mandiant","Access Broker UNC1543 Leverages FAKEUPDATES and Deceptive Lures to Facilitate Initial Access Leading to Ransomware and Extortion.csv"
"url","https://static.twalls5280.com/Cqpi5HGIAY1uiFjWPJ5OxniIWMZt2BKReMkFiHvaAJB9yBqXZtBAmQ==","Mandiant","Access Broker UNC1543 Leverages FAKEUPDATES and Deceptive Lures to Facilitate Initial Access Leading to Ransomware and Extortion.csv"
,,,
