type,value,source,articlename
domain,bcfineresolution.com,Google TI,Cybercriminals Exploit Fake Traffic Ticket Portals To Harvest Sensitive Information.csv
domain,naleymilva.it.com,Google TI,"FvncBot Targets Android Users, Exploiting Accessibility Services for Attacks.csv"
domain,ontariotrafficticketservice.ca,Google TI,Cybercriminals Exploit Fake Traffic Ticket Portals To Harvest Sensitive Information.csv
domain,priceoracle.site,Google TI,Compromised dYdX npm and PyPI Packages Deliver Wallet Stealers and RAT Malware.csv
domain,wk.goldeyeuu.io,Google TI,"APT-Q-27 Launches Stealthy Attacks on Corporate Networks, Evades Detection.csv"
hash_md5,0ad9bfaa718a82ed315ff5e34e364d89,Threatview,
hash_md5,206f4d5d5cbdfec4c8630cae79cf5991,Threatview,
hash_md5,23803fc1c59b2fa23497184a420d762e,Threatview,
hash_md5,267e75099df1409cb8ac9c2adf802a43,Threatview,
hash_md5,26e2a83caf9b4018d4f97ae573769adb,Threatview,
hash_md5,2f9ea08bda2902fd783534037b48ca13,Threatview,
hash_md5,3a820d5e7e434f4eb7e63fe0ad6596e1,Threatview,
hash_md5,4661810321c0d08d1eb0107b472c3159,Threatview,
hash_md5,543023ace4f10b736c4c4109e005f0ef,Google TI,"APT-Q-27 Exploits Weaknesses In Corporate Security To Launch Silent, Undetected Attacks.csv"
hash_md5,5afab8e66a9c92c6818a90bee737353a,Threatview,
hash_md5,5c1cd6b18d9cdb7a682560518f0438cc,Threatview,
hash_md5,620e70d3246fcb75037a005684407e42,Threatview,
hash_md5,671eb9ca8318d494a893e7ffbe54c13d,Threatview,
hash_md5,6731bf3477e52b202e59df1b30e6fcf5,Threatview,
hash_md5,6ad713840af8efc1d881b89cb6696382,Threatview,
hash_md5,6f572f39afa365b54c25929aaffde084,Threatview,
hash_md5,71ca230775cbd07f2c7a4f57ba7256cd,Threatview,
hash_md5,71ea346e2f0b1e803447fe0cc80d5736,Threatview,
hash_md5,7229a81733681ae46f0f9381346a0fc2,Threatview,
hash_md5,7b2f6428176362c8b7ad628a61c5c058,Threatview,
